P283A,Shift Fork B Position Circuit Intermittent
P283B,Shift Fork C Position Circuit
P283C,Shift Fork C Position Circuit Range/Performance
P283D,Shift Fork C Position Circuit Low
P283E,Shift Fork C Position Circuit High
P283F,Shift Fork C Position Circuit Intermittent
P2840,Shift Fork D Position Circuit
P2841,Shift Fork D Position Circuit Range/Performance
P2842,Shift Fork D Position Circuit Low
P2843,Shift Fork D Position Circuit High
P2844,Shift Fork D Position Circuit Intermittent
P2845,Shift Fork A Position Sensor Incorrect Neutral Position Indicated
P2846,Shift Fork B Position Sensor Incorrect Neutral Position Indicated
P2847,Shift Fork C Position Sensor Incorrect Neutral Position Indicated
P2848,Shift Fork D Position Sensor Incorrect Neutral Position Indicated
P2849,Shift Fork A Stuck
P284A,Shift Fork B Stuck
P284B,Shift Fork C Stuck
P284C,Shift Fork D Stuck
P284D,Shift Fork A Unrequested Movement
P284E,Shift Fork B Unrequested Movement
P284F,Shift Fork C Unrequested Movement
P2850,Shift Fork D Unrequested Movement
P2851,Shift Fork Position Sensor A/B Correlation
P2852,Shift Fork Position Sensor C/D Correlation
P2853,Clutch A Pressure Discharge Performance
P2854,Clutch B Pressure Discharge Performance
P2855,Clutch A Pressure Charge Performance
P2856,Clutch B Pressure Charge Performance
P2857,Clutch A Pressure Engagement Performance
P2858,Clutch B Pressure Engagement Performance
P2859,Clutch A Pressure Disengagement Performance
P285A,Clutch B Pressure Disengagement Performance
P285B,Shift Fork A Actuator Circuit/Open
P285C,Shift Fork A Actuator Circuit Performance
P285D,Shift Fork A Actuator Circuit Low
P285E,Shift Fork A Actuator Circuit High
P285F,Shift Fork B Actuator Circuit/Open
P2860,Shift Fork B Actuator Circuit Performance
P2861,Shift Fork B Actuator Circuit Low
P2862,Shift Fork B Actuator Circuit High
P2863,Shift Fork E Position Circuit
P2864,Shift Fork E Position Circuit Range/Performance
P2865,Shift Fork E Position Circuit Low
P2866,Shift Fork E Position Circuit High
P2867,Shift Fork E Position Circuit Intermittent
P2868,Shift Fork E Position Sensor Incorrect Neutral Position Indicated
P2869,Shift Fork E Stuck
P286A,Shift Fork E Unrequested Movement
P286B,Clutch A Pressure Engagement Too High
P286C,Clutch A Pressure Disengagement Too High
P286D,Clutch A Engagement Time Performance/Too Slow
P286E,Clutch A Engagement Time Too Fast
P286F,Clutch A Disengagement Time Performance/Too Slow
P2870,Clutch A Disengagement Time Too Fast
P2871,Clutch A Performance/Stuck Disengaged
P2872,Clutch A Stuck Engaged
P2873,Clutch B Pressure Engagement Too High
P2874,Clutch B Pressure Disengagement Too High
P2875,Clutch B Engagement Time Performance/Too Slow
P2876,Clutch B Engagement Time Too Fast
P2877,Clutch B Disengagement Time Performance/Too Slow
P2878,Clutch B Disengagement Time Too Fast
P2879,Clutch B Performance/Stuck Disengaged
P287A,Clutch B Stuck Engaged
P287B,Shift Fork Calibration Not Learned
P2A00,O2 Circuit Range / Performance (Bank 1 Sensor 1)
P2A01,O2 Circuit Range / Performance (Bank 1 Sensor 2)
P2A02,O2 Circuit Range / Performance (Bank 1 Sensor 3)
P2A03,O2 Circuit Range / Performance (Bank 2 Sensor 1)
P2A04,O2 Circuit Range / Performance (Bank 2 Sensor 2)
P2A05,O2 Circuit Range / Performance (Bank 2 Sensor 3)
P2A06,O2 Circuit Negative Voltage (Bank 1 Sensor 1)
P2A07,O2 Circuit Negative Voltage (Bank 1 Sensor 2)
P2A08,O2 Circuit Negative Voltage (Bank 1 Sensor 3)
P2A09,O2 Circuit Negative Voltage (Bank 2 Sensor 1)
P2A10,O2 Circuit Negative Voltage (Bank 2 Sensor 2)
P2A11,O2 Circuit Negative Voltage (Bank 2 Sensor 3)
P2A24,Alternative Fuel Tank Shutoff Valve B Control Circuit Low
P2A25,Alternative Fuel Tank Shutoff Valve B Control Circuit High
P2A28,Alternative Fuel Tank Shutoff Valve C Control Circuit Low
P2A29,Alternative Fuel Tank Shutoff Valve C Control Circuit High
P2A2C,Alternative Fuel Tank Shutoff Valve D Control Circuit Low
P2A2D,Alternative Fuel Tank Shutoff Valve D Control Circuit High
P2A30,Alternative Fuel Tank Shutoff Valve E Control Circuit Low
P2A31,Alternative Fuel Tank Shutoff Valve E Control Circuit High
P2BA7,NOx Exceedance - Empty Reagent Tank
P2BA8,NOx Exceedance - Interruption of Reagent Dosing Activity
P2BA9,NOx Exceedance - Insufficient Reagent Quality
P2BAA,NOx Exceedance - Low Reagent Consumption
P2BAB,NOx Exceedance - Incorrect EGR Flow
P2BAC,NOx Exceedance - Deactivation of EGR
P2BAD,NOx Exceedance - Root Cause Unknown
P2BAE,NOx Exceedance - NOx Control Monitoring System
P3400,Cylinder Deactivation System Bank 1
P3401,Cylinder 1 Deactivation/Intake Valve Control Circuit / Open
P3402,Cylinder 1 Deactivation/Intake Valve Control Circuit Performance
P3403,Cylinder 1 Deactivation/Intake Valve Control Circuit Low
P3404,Cylinder 1 Deactivation/Intake Valve Control Circuit High
P3405,Cylinder 1 Exhaust Valve Control Circuit
P3406,Cylinder 1 Exhaust Valve Control Circuit Performance
P3407,Cylinder 1 Exhaust Valve Control Circuit Low
P3408,Cylinder 1 Exhaust Valve Control Circuit High
P3409,Cylinder 2 Deactivation/Intake Valve Control Circuit / Open
P340A,Deactivation/Intake Valve Control Circuit (Bank 1)
P340B,Deactivation/Intake Valve Control Circuit (Bank 2)
P340C,Deactivation/Exhaust Valve Control Circuit (Bank 1)
P340D,Deactivation/Exhaust Valve Control Circuit (Bank 2)
P3410,Cylinder 2 Deactivation/Intake Valve Control Circuit Performance
P3411,Cylinder 2 Deactivation/Intake Valve Control Circuit Low
P3412,Cylinder 2 Deactivation/Intake Valve Control Circuit High
P3413,Cylinder 2 Exhaust Valve Control Circuit
P3414,Cylinder 2 Exhaust Valve Control Circuit Performance
P3415,Cylinder 2 Exhaust Valve Control Circuit Low
P3416,Cylinder 2 Exhaust Valve Control Circuit High
P3417,Cylinder 3 Deactivation/Intake Valve Control Circuit / Open
P3418,Cylinder 3 Deactivation/Intake Valve Control Circuit Performance
P3419,Cylinder 3 Deactivation/Intake Valve Control Circuit Low
P341A,Deactivation/Intake Valve Control Circuit Performance(Bank 1)
P341B,Deactivation/Intake Valve Control Circuit Performance(Bank 2)
P341C,Deactivation/Exhaust Valve Control Circuit Performance (Bank 1)
P341D,Deactivation/Exhaust Valve Control Circuit Performance (Bank 2)
P3420,Cylinder 3 Deactivation/Intake Valve Control Circuit High
P3421,Cylinder 3 Exhaust Valve Control Circuit
P3422,Cylinder 3 Exhaust Valve Control Circuit Performance
P3423,Cylinder 3 Exhaust Valve Control Circuit Low
P3424,Cylinder 3 Exhaust Valve Control Circuit High
P3425,Cylinder 4 Deactivation/Intake Valve Control Circuit / Open
P3426,Cylinder 4 Deactivation/Intake Valve Control Circuit Performance
P3427,Cylinder 4 Deactivation/Intake Valve Control Circuit Low
P3428,Cylinder 4 Deactivation/Intake Valve Control Circuit High
P3429,Cylinder 4 Exhaust Valve Control Circuit
P3430,Cylinder 4 Exhaust Valve Control Circuit Performance
P3431,Cylinder 4 Exhaust Valve Control Circuit Low
P3432,Cylinder 4 Exhaust Valve Control Circuit High
P3433,Cylinder 5 Deactivation/Intake Valve Control Circuit / Open
P3434,Cylinder 5 Deactivation/Intake Valve Control Circuit Performance
P3435,Cylinder 5 Deactivation/Intake Valve Control Circuit Low
P3436,Cylinder 5 Deactivation/Intake Valve Control Circuit High
P3437,Cylinder 5 Exhaust Valve Control Circuit
P3438,Cylinder 5 Exhaust Valve Control Circuit Performance
P3439,Cylinder 5 Exhaust Valve Control Circuit Low
P3440,Cylinder 5 Exhaust Valve Control Circuit High
P3441,Cylinder 6 Deactivation/Intake Valve Control Circuit / Open
P3442,Cylinder 6 Deactivation/Intake Valve Control Circuit Performance
P3443,Cylinder 6 Deactivation/Intake Valve Control Circuit Low
P3444,Cylinder 6 Deactivation/Intake Valve Control Circuit High
P3445,Cylinder 6 Exhaust Valve Control Circuit
P3446,Cylinder 6 Exhaust Valve Control Circuit Performance
P3447,Cylinder 6 Exhaust Valve Control Circuit Low
P3448,Cylinder 6 Exhaust Valve Control Circuit High
P3449,Cylinder 7 Deactivation/Intake Valve Control Circuit / Open
P3450,Cylinder 7 Deactivation/Intake Valve Control Circuit Performance
P3451,Cylinder 7 Deactivation/Intake Valve Control Circuit Low
P3452,Cylinder 7 Deactivation/Intake Valve Control Circuit High
P3453,Cylinder 7 Exhaust Valve Control Circuit
P3454,Cylinder 7 Exhaust Valve Control Circuit Performance
P3455,Cylinder 7 Exhaust Valve Control Circuit Low
P3456,Cylinder 7 Exhaust Valve Control Circuit High
P3457,Cylinder 8 Deactivation/Intake Valve Control Circuit / Open
P3458,Cylinder 8 Deactivation/Intake Valve Control Circuit Performance
P3459,Cylinder 8 Deactivation/Intake Valve Control Circuit Low
P3460,Cylinder 8 Deactivation/Intake Valve Control Circuit High
P3461,Cylinder 8 Exhaust Valve Control Circuit
P3462,Cylinder 8 Exhaust Valve Control Circuit Performance
P3463,Cylinder 8 Exhaust Valve Control Circuit Low
P3464,Cylinder 8 Exhaust Valve Control Circuit High
P3465,Cylinder 9 Deactivation/Intake Valve Control Circuit / Open
P3466,Cylinder 9 Deactivation/Intake Valve Control Circuit Performance
P3467,Cylinder 9 Deactivation/Intake Valve Control Circuit Low
P3468,Cylinder 9 Deactivation/Intake Valve Control Circuit High
P3469,Cylinder 9 Exhaust Valve Control Circuit
P3470,Cylinder 9 Exhaust Valve Control Circuit Performance
P3471,Cylinder 9 Exhaust Valve Control Circuit Low
P3472,Cylinder 9 Exhaust Valve Control Circuit High
P3473,Cylinder 10 Deactivation/Intake Valve Control Circuit / Open
P3474,Cylinder 10 Deactivation/Intake Valve Control Circuit Performance
P3475,Cylinder 10 Deactivation/Intake Valve Control Circuit Low
P3476,Cylinder 10 Deactivation/Intake Valve Control Circuit High
P3477,Cylinder 10 Exhaust Valve Control Circuit
P3478,Cylinder 10 Exhaust Valve Control Circuit Performance
P3479,Cylinder 10 Exhaust Valve Control Circuit Low
P3480,Cylinder 10 Exhaust Valve Control Circuit High
P3481,Cylinder 11 Deactivation/Intake Valve Control Circuit / Open
P3482,Cylinder 11 Deactivation/Intake Valve Control Circuit Performance
P3483,Cylinder 11 Deactivation/Intake Valve Control Circuit Low
P3484,Cylinder 11 Deactivation/Intake Valve Control Circuit High
P3485,Cylinder 11 Exhaust Valve Control Circuit
P3486,Cylinder 11 Exhaust Valve Control Circuit Performance
P3487,Cylinder 11 Exhaust Valve Control Circuit Low
P3488,Cylinder 11 Exhaust Valve Control Circuit High
P3489,Cylinder 12 Deactivation/Intake Valve Control Circuit / Open
P3490,Cylinder 12 Deactivation/Intake Valve Control Circuit Performance
P3491,Cylinder 12 Deactivation/Intake Valve Control Circuit Low
P3492,Cylinder 12 Deactivation/Intake Valve Control Circuit High
P3493,Cylinder 12 Exhaust Valve Control Circuit
P3494,Cylinder 12 Exhaust Valve Control Circuit Performance
P3495,Cylinder 12 Exhaust Valve Control Circuit Low
P3496,Cylinder 12 Exhaust Valve Control Circuit High
P3497,Cylinder Deactivation System Bank 2
P3498,Cylinder 1 Deactivation Performance
P3499,Cylinder 2 Deactivation Performance
P349A,Cylinder 3 Deactivation Performance
P349B,Cylinder 4 Deactivation Performance
P349C,Cylinder 5 Deactivation Performance
P349D,Cylinder 6 Deactivation Performance
P349E,Cylinder 7 Deactivation Performance
P349F,Cylinder 8 Deactivation Performance
P34A0,Cylinder 9 Deactivation Performance
P34A1,Cylinder 10 Deactivation Performance
P34A2,Cylinder 11 Deactivation Performance
P34A3,Cylinder 12 Deactivation Performance
C0001,TCS Control Channel A Valve 1
C0002,TCS Control Channel A Valve 2
C0003,TCS Control Channel B Valve 1
C0004,TCS Control Channel B Valve 2
C0010,Left Front Inlet Control
C0011,Left Front Outlet Control
C0012,Left Front Hydraulic Release Too Long
C0014,Right Front Inlet Control
C0015,Right Front Outlet Control
C0016,Right Front Hydraulic Release Too Long
C0018,Left Rear Inlet Control
C0019,Left Rear Outlet Control
C001A,Left Rear Hydraulic Release Too Long
C001C,Right Rear Inlet Control
C001D,Right Rear Outlet Control
C001E,Right Rear Hydraulic Release Too Long
C0020,ABS Pump Motor Control
C0021,Brake Booster Performance
C0022,Brake Booster Solenoid
C0023,Stop Lamp Control
C0030,Left Front Tone Wheel
C0031,Left Front Wheel Speed Sensor
C0032,Left Front Wheel Speed Sensor Supply
C0033,Right Front Tone Wheel
C0034,Right Front Wheel Speed Sensor
C0035,Right Front Wheel Speed Sensor Supply
C0036,Left Rear Tone Wheel
C0037,Left Rear Wheel Speed Sensor
C0038,Left Rear Wheel Speed Sensor Supply
C0039,Right Rear Tone Wheel
C003A,Right Rear Wheel Speed Sensor
C003B,Right Rear Wheel Speed Sensor Supply
C003C,Rear Tone Wheel
C003D,Rear Wheel Speed Sensor
C003E,Rear Wheel Speed Sensor Supply
C0040,Brake Pedal Switch A
C0041,Brake Pedal Switch B
C0042,Brake Pedal Position Sensor Circuit A
C0043,Brake Pedal Position Sensor Circuit B
C0044,Brake Pressure Sensor A
C0045,Brake Pressure Sensor B
C0046,Brake Pressure Sensor A / B
C0047,Brake Booster Pressure Sensor
C0048,Brake Booster Travel Sensor
C0049,Brake Fluid
C004A,Brake Lining Wear Sensor
C0051,Steering Wheel Position Sensor
C0052,Steering Wheel Position Sensor Signal A
C0053,Steering Wheel Position Sensor Signal B
C0054,Steering Wheel Position Sensor Signal C
C0055,Steering Wheel Position Sensor Signal D
C0061,Lateral Acceleration Sensor
C0062,Longitudinal Acceleration Sensor
C0063,Yaw Rate Sensor
C0064,Roll Rate Sensor
C0065,Vertical Acceleration Sensor
C0069,Yaw Rate/Longitude Sensors
C006A,Multi-axis Acceleration Sensor
C006B,Stability System Active Too Long
C0071,2/4 Wheel Drive Status Input
C0072,Brake Temperature Too High
C0073,Delivered Driving Torque
C0074,Requested Driving Torque
C0075,Extended Brake Pedal Travel output to PCM
C0076,PWM for Traction Control
C0077,Low Tire Pressure
C0078,Tire Diameter
C0079,Variable Effort Steering
C0081,ABS Malfunction Indicator
C0082,Brake System Malfunction Indicator
C0083,Tire Pressure Monitor Malfunction Indicator
C0084,Traction Active Indicator
C0085,Traction Disable Indicator
C0086,Vehicle Dynamics Indicator
C0089,TCS Disable Switch
C008A,TCS Mode Control
C1000,Hill Descent Control (HDC) Function
C1001,Vision System Camera
C1002,Left Power Running Board Stow
C1003,Right Power Running Board Stow
C1004,Right Power Running Board Deploy
C1005,Left Power Running Board Deploy
C1006,Left Power Running Board Motor
C1007,Right Power Running Board Motor
C1008,Left Power Running Board Position/Motion Sensor
C1009,Right Power Running Board Position/Motion Sensor
C100A,Brake Pedal Angle Sensor
C100B,Motor Drive Current
C100C,Steering Tracking
C100D,Brake Pedal Angle Sensor Circuit 1
C100E,Brake Pedal Angle Sensor Circuit 2
C100F,Brake Pedal Angle Sensor Supply
C1010,Continuous Vacuum Hublock (CVH) Solenoid
C1011,Brake Pedal Feel Simulator Cut-off Pressure Sensor
C1012,Brake Pedal  Feel Simulator Cut-off Valve Solenoid
C1013,Brake System Pressure
C1014,Brake System Total Volume Balance
C1015,Vacuum Supply
C1016,Pedal Angle to Pedal Feel Simulator Cut-off Pressure Comparison
C1017,Boot/Trunk Primary Switch
C1018,Regenerative Braking
C101A,Vacuum Pressure Sensor
C101B,Vacuum Pressure Sensor Circuit B
C101C,Brake Vacuum Pump
C101D,Left Front Vertical Acceleration Sensor
C101E,Right Front Vertical Acceleration Sensor
C101F,Generic Valve Failure
C1020,Brake System Fill Not Complete
C1021,ABS Booster Control Pressure
C1022,Boot/Trunk Secondary Switch
C1023,Pull Drift Compensation Limit Exceeded
C1024,System Temporarily Disabled Due To Power Interruption During Driving
C1025,Brake Primary Circuit Overboost Pressure
C1026,ABS Secondary Circuit Overboost Pressure
C1027,Master Cylinder (MC) to Primary Circuit Pressure
C1028,ABS Primary Circuit Wheel Pressure
C1029,ABS Primary Circuit Pressure
C102A,Brake Secondary Circuit Pressure Mismatch Between Wheels
C102B,ABS Secondary Circuit Pressure lower than Primary
C102C,Right Rear Vertical Acceleration Sensor
C102D,High Friction Inside Power Steering
C102E,Stability Control System
C102F,Active Vibration Actuator Control
C1030,Left Rear Vertical Acceleration Sensor
C1031,Deflation Detection System
C1032,Raise - Lower Switch
C1033,Isolation Switch 2
C1034,Park Brake
C1035,Vacuum Pump Relay 1
C1036,Vacuum Pump Relay 2
C1037,Driver Steering Recommendation
C1038,Pitch Angle
C1104,Brake Bedding Mode
C1105,Brake Lamp Control
C1106,Available
C1107,Available
C1108,Pedal Sensor(s) Supply Voltage
C1109,Vehicle Dynamics Control Switch
C110A,Front Vertical Acceleration Sensor
C110B,Rear Vertical Acceleration Sensor
C110C,Left Front Damper Solenoid
C110D,Right Front Damper Solenoid
C110E,Left Rear Damper Solenoid
C110F,Right Rear Damper Solenoid
C1110,Power steering Calibration Data
C1111,Control Lateral Acceleration
C1112,Roll Angle
C1113,Off Road Determination
C1114,Roll Axis Torque
C1115,Pulse Torque
C1116,Torque/Pressure
C1117,Direction Control Valve(s)
C1118,Brake Booster Release Switch
C1119,Hydraulic Pressure
C111A,Right Stop Lamp
C111B,Left Stop Lamp
C111C,Left Front Body Acceleration Sensor
C111D,Right Front Body Acceleration Sensor
C111E,Left Rear Body Acceleration Sensor
C111F,Right Rear Body Acceleration Sensor
C1120,Reversing lamp
C1121,Damper Solenoid(s)
C1122,Steering Isolation Valve
C1123,Steering Isolation Valve Supply Circuit
C1124,Height Sensor(s)
C1125,Drivers Internal Door Handle
C1126,Position Lamps
C1127,Position Sensor
C1128,Apply and Release Switch
C1129,Actuator Engage
C112A,Actuator Disengage
C112B,Isolation Switch
C112C,Mode Indicator 1
C112D,Mode Indicator 2
C112E,Mode Indicator 3
C112F,Air Spring Valve
C1130,Air Spring Air Supply
C1131,Air Supply
C1132,Head Up Display
C1133,Left Front Brake Pressure Sensor
C1134,Right Front Brake Pressure Sensor
C1135,Left Rear Brake Pressure Sensor
C1136,Right Rear Brake Pressure Sensor
C1137,Reverse gear switch
C1138,Access Switch
C1139,Hold Switch
C113A,Wakeup Control
C1160,Center Axle Disconnect (CAD) System General Failure
C1728,Transfer Case Unable To Transition Between 2H and 4H
C1729,Transfer Case Unable To Transition Between 4H and 4L
C1970,4X4 Low Mode Switch LED Short To Battery
C1971,4X4 Low Mode Switch LED Circuit Failure
C1979,IWE Solenoid Circuit Failure
C1980,IWE Solenoid Short To Battery
C1A00,Control Module
C1A01,LED 
C1A02,Rotary Encoder Stuck In Intermediate Position
C1A03,Left Front Height Sensor
C1A04,Right Front Height Sensor
C1A05,Left Rear Height Sensor
C1A06,Right Rear Height Sensor
C1A07,Cross Articulation
C1A08,Pressure Sensor Supply
C1A09,Pressure Sensor Signal
C1A10,Pressure Fluctuates When System Inactive
C1A11,Pressure Increases When System Inactive
C1A12,Pressure Decreases When System Inactive
C1A13,Pressure Does Not Decrease When Venting Gallery
C1A14,No Pressure Change When Measuring Front Left Corner Pressure
C1A15,No Pressure Change When Measuring Front Right Corner Pressure
C1A16,No Pressure Change When Measuring Rear Left Corner Pressure
C1A17,No Pressure Change When Measuring Rear Right Corner Pressure
C1A18,Pressure Increase Too Rapid When Filling Reservoir
C1A19,No Pressure Increase When Filling Reservoir
C1A20,Pressure Increase Too Slow When Filling Reservoir
C1A21,Pressure Decreases When Filling Reservoir
C1A22,Reservoir Pressure Decreases Too Much Between Measurements
C1A23,No Pressure Change When Measuring Reservoir Pressure
C1A24,No Temperature Increase When Compressor Requested
C1A25,Temperature Increase When Compressor Not Requested
C1A26,Temperature Sensor Circuit
C1A27,Compressor
C1A28,Wrong Number of LEDs Illuminated
C1A29,Switch Activation Too Long
C1A30,Both Switches Pressed At The Same Time
C1A31,Left Front Corner Valve
C1A32,Right Front Corner Valve
C1A33,Left Rear Corner Valve
C1A34,Right Rear Corner Valve
C1A35,Reservoir Valve
C1A36,Exhaust Valve
C1A37,Front Cross-Link Valve
C1A38,Rear Cross-Link Valve
C1A39,Sensor Supply Voltage
C1A40,Longitudinal Acceleration Sensor
C1A41,Clutch Pedal Sensor
C1A42,Motor Ground Circuit
C1A43,Motor Supply
C1A44,High Side Driver Circuit
C1A45,Low Side Driver Circuit
C1A46,Mismatch Between Motor Drive Current and Resultant Force
C1A47,Force Sensor
C1A48,Warning Lamp
C1A49,Switch Apply Contact #1
C1A50,Switch Apply Contact #2
C1A51,Switch Release Contact #1
C1A52,Switch Release Contact #2
C1A53,Manual Emergency Release Activated
C1A54,Park Brake Activation
C1A55,Ignition Switch Input Circuit
C1A56,Left Front Tire Pressure Sensor and Transmitter Assembly
C1A57,Left Front Initiator
C1A58,Right Front Tire Pressure Sensor and Transmitter Assembly
C1A59,Right Front Initiator
C1A60,Left Rear Tire Pressure Sensor and Transmitter Assembly
C1A61,Left Rear Initiator
C1A62,Right Rear Tire Pressure Sensor and Transmitter Assembly
C1A63,Right Rear Initiator
C1A64,Spare Wheel Tire Pressure Sensor and Transmitter Assembly
C1A65,Front Alert Switch Circuit
C1A66,Front Alert LED Circuit
C1A67,Forward Looking Sensor
C1A68,Left Front Height Sensor Supply
C1A69,Right Front Height Sensor Supply
C1A70,Left Rear Height Sensor Supply
C1A71,Right Rear Height Sensor Supply
C1A72,Front Left Height Sensor Mechanism
C1A73,Front Right Height Sensor Mechanism
C1A74,Rear Left Height Sensor Mechanism
C1A75,Rear Right Height Sensor Mechanism
C1A76,Valve Relay
C1A77,Valve Relay Supply Circuit
C1A78,Left Front Inlet Valve
C1A79,Left Front Outlet Valve
C1A80,Right Front Inlet Valve
C1A81,Right Front Outlet Valve
C1A82,Left Rear Inlet Valve
C1A83,Left Rear Outlet Valve
C1A84,Right Rear Inlet Valve
C1A85,Right Rear Outlet Valve
C1A86,Commutation Valve #1
C1A87,Commutation Valve #2
C1A88,High Pressure Switching Valve #1
C1A89,High Pressure Switching Valve #2
C1A90,Wheel Speed Sensor Supply
C1A91,Left Front Wheel Speed Sensor
C1A92,Left Rear Wheel Speed Sensor
C1A93,Right Rear Wheel Speed Sensor
C1A94,Right Front Wheel Speed Sensor
C1A95,Wheel Speed Sensor
C1A96,Brake Light Switch
C1A97,Lateral Accelerometer
C1A98,Yaw Rate Sensor
C1A99,Pressure Sensor
C1B00,Steering Angle Sensor
C1B01,Cruise Control Module
C1B02,Return Pump
C1B03,Directional Control Valve #1
C1B04,Initial (Hit) Current - Directional Control Valve #1
C1B05,Hold Current - Directional Control Valve #1
C1B06,Off State Current Monitor - Directional Control Valve #1
C1B07,Directional Control Valve #2
C1B08,Initial (Hit) Current - Directional Control Valve #2
C1B09,Hold Current - Directional Control Valve #2
C1B10,Off State Current Monitor - Directional Control Valve #2
C1B11,Pressure Control Valve
C1B12,Lower Lateral Accelerometer
C1B13,Upper Lateral Accelerometer
C1B14,Sensor Supply Voltage A
C1B15,Sensor Supply Voltage B
C1B16,Hydraulic Fluid
C1B17,Gallery Pressure Too Low when Lifting
C1B18,Module Power Supplies
C1B19,Door Status
C1B20,Gallery Pressure Too High
C1B21,Compressor Brush Card Temperature Sensor
C1B22,Hill Descent Switch
C1B23,Head Up Display
C1D00,Park Brake Apply Switch 
C1D01,Park Brake Release Switch
C1D02,Release circuit #1  active with Release circuit #2 idle
C1D03,Apply circuit #1 simultaneous active with Release circuit #1
C1D04,Apply circuit #1 simultaneous active with Release circuit #2
C1D05,Apply circuit #2 simultaneous active with Release circuit #1
C1D06,Apply circuit #2 simultaneous active with Release circuit #2
C1D07,Secondary Park Brake Apply Switch 
C1D08,Secondary Park Brake Release Switch 
C1D09,inclination sensor
C1D10,FET Over Current/Over Temp
C1D11,Park Brake Release Switch
C1D12,Apply Circuit #2 Active with Apply Circuit #1 Idle
C1D13,Release Circuit #2 Active with Release Circuit #1 Idle
C1D14,Ignition Status
C1D15,Brake Switch Status
C1D16,High Power Battery Feed
C1D17,High Power Ground Feed
C1D18,Wheel Localisation Failed
C1D19,External Receiver Data Line
C1D20,Vehicle Deceleration 
C1D21,Wheel module
C1D22,Steering Wheel Switch Right Module
C2000,Electric-Hydraulic Power Assisted Steering
C2001,Electric Hydrolic Power Assisted Steering Low Temperature
C2002,Odometer Tampered
C2003,Steering Wheel Switch Left Module
C2004,Headlamp Washer Relay B
C2005,Right Actuator
C2006,Left Actuator
C2007,Right Motor
C2008,Left Motor
C2009,Front Axle Wheel Speed Sensors Swapped
C200A,Rear Axle Wheel Speed Sensors Swapped
C200B,Steering Shaft Torque Sensor 1
C200C,Steering Shaft Torque Sensor 2
C200D,Motor Rotation Angle Sensor
C2010,Traction Control System Temporarily Disabled
C2011,Tire Pressure Wheel Module #1
C2012,Tire Pressure Wheel Module #2
C2013,Tire Pressure Wheel Module #3
C2014,Tire Pressure Wheel Module #4
B0001,Driver Frontal Stage 1 Deployment Control
B0002,Driver Frontal Stage 2 Deployment Control
B0003,Driver Frontal Stage 3 Deployment Control
B0004,Driver Knee Bolster Deployment Control
B0005,Collapsible Steering Column Deployment Control
B0010,Passenger Frontal Stage 1 Deployment Control
B0011,Passenger Frontal Stage 2 Deployment Control
B0012,Passenger Frontal Stage 3 Deployment Control
B0013,Passenger Knee Bolster Deployment Control
B0020,Left Side Airbag Deployment Control
B0021,Left Curtain Deployment Control 1
B0022,Left Curtain Deployment Control 2
B0028,Right Side Airbag Deployment Control
B0029,Right Curtain Deployment Control 1
B002A,Right Curtain Deployment Control 2
B0030,Second Row Left Side Airbag Deployment Control
B0031,Second Row Left Frontal Stage 1 Deployment Control
B0032,Second Row Left Frontal Stage 2 Deployment Control
B0033,Second Row Left Frontal Stage 3 Deployment Control
B0038,Second Row Right Side Airbag Deployment Control
B0039,Second Row Right Frontal Stage 1 Deployment Control
B003A,Second Row Right Frontal Stage 2 Deployment Control
B003B,Second Row Right Frontal Stage 3 Deployment Control
B0040,Third Row Left Side Airbag Deployment Control
B0041,Third Row Left Frontal Stage 1 Deployment Control
B0042,Third Row Left Frontal Stage 2 Deployment Control
B0043,Third Row Left Frontal Stage 3 Deployment Control
B0048,Third Row Right Side Airbag Deployment Control
B0049,Third Row Right Frontal Stage 1 Deployment Control
B004A,Third Row Right Frontal Stage 2 Deployment Control
B004B,Third Row Right Frontal Stage 3 Deployment Control
B0050,Driver Seatbelt Sensor
B0051,First Row Center Seatbelt Sensor
B0052,Passenger Seatbelt Sensor
B0053,Second Row Left Seatbelt Sensor
B0054,Second Row Center Seatbelt Sensor
B0055,Second Row Right Seatbelt Sensor
B0056,Third Row Left Seatbelt Sensor
B0057,Third Row Center Seatbelt Sensor
B0058,Third Row Right Seatbelt Sensor
B0060,Driver Seatbelt Tension Sensor
B0061,Passenger Seatbelt Tension Sensor
B0070,Driver Seatbelt Pretensioner Deployment Control
B0071,First Row Center Seatbelt Pretensioner Deployment Control
B0072,Passenger Seatbelt Pretensioner A Deployment Control
B0073,Second Row Left Seatbelt Pretensioner Deployment Control
B0074,Second Row Center Seatbelt Pretensioner Deployment Control
B0075,Second Row Right Seatbelt Pretensioner Deployment Control
B0076,Third Row Left Seatbelt Pretensioner Deployment Control
B0077,Third Row Center Seatbelt Pretensioner Deployment Control
B0078,Third Row Right Seatbelt Pretensioner Deployment Control
B0079,Driver Seatbelt Pretensioner B Deployment Control
B007A,Passenger Seatbelt Pretensioner B Deployment Control
B007B,Second Row Left Seatbelt Pretensioner B Deployment Control
B007C,Second Row Right Seatbelt Pretensioner B Deployment Control
B007D,Second Row Center Seatbelt Pretensioner B Deployment Control
B007E,Driver Seatbelt Pretensioner C Deployment Control
B007F,Passenger Seatbelt Pretensioner C Deployment Control
B0080,Driver Seatbelt Load Limiter Deployment Control 
B0081,First Row Center Seatbelt Load Limiter Deployment Control 
